label,filename,author,poem
Petrarca_66,Petrarca_Rvf_66.rtf,Petrarca,L aere gravato e l importuna nebbia Compressa intorno da rabbiosi venti Tosto conven che si converta in pioggia E gia son quasi di cristallo i fiumi E n vece de l herbetta per le valli Non si vede altro che pruine e ghiaccio Et io nel cor via piu freddo che ghiaccio Ho di gravi pensier tal una nebbia Qual si leva talhor di queste valli Serrate incontro a gli amorosi venti E circondate di stagnanti fiumi Quando cade dal ciel piu lenta pioggia In picciol tempo passa ogni gran pioggia E l caldo fa sparir le nevi e l ghiaccio Di che vanno superbi in vista i fiumi Ne mai nascose l ciel si folta nebbia Che sopragiunta dal furor de venti Non fuggisse da poggi o da le valli Ma lasso a me non val fiorir di valli Anzi piango al sereno e a la pioggia Et a gelati e a soavi venti Ch alhor fia un di madonna senza l ghiaccio Dentro e di fuor senza l usata nebbia Ch i vedro secco il mare e i laghi e i fiumi Mentre ch al mar discenderanno i fiumi E le fiere ameranno ombrose valli Fia dinanzi a begli occhi quella nebbia Che fa nascer d i miei continua pioggia E nel bel petto l indurato ghiaccio Che trahe del mio si dolorosi venti Ben debb io perdonar a tutti i venti Per amor d un che n mezzo di duo fiumi Mi chiuse tra l bel verde e l dolce ghiaccio Tal ch i dipinsi poi per mille valli L ombra ov io fui che ne calor ne pioggia Ne suon curava di spezzata nebbia Ma non fuggio giamai nebbia per venti Come quel di ne mai fiume per pioggia Ne ghiaccio quando l sole apre le valli
Petrarca_68,Petrarca_Rvf_68.rtf,Petrarca,L aspetto sacro de la terra vostra Mi fa del mal passato trager guai Gridando Sta su misero che fai E la via di salir al ciel mi mostra Ma con questo pensier un altro giostra E dice a me perche fuggendo vai Se ti rimembra il tempo passa homai Di tornar a veder la Donna nostra I che l suo ragionar intendo alhora M agghiaccio dentro in guisa d huom ch ascolta Novella che di subito l accora Poi torna l primo e questo da la volta Qual vincera non so ma nfino ad hora Combattut hanno e non pur una volta
Petrarca_69,Petrarca_Rvf_69.rtf,Petrarca,Ben sapev io che natural consiglio Amor contra di te giamai non valse Tanti lacciuol tante promesse false Tanto provato havea l tuo fiero artiglio Ma novamente ond io mi meraviglio Diro l come persona a cui ne calse E che l notai la sopra l acque salse Tra la riva Toscana e l Elba e l Giglio I fuggia le tue mani e per camino Agitandomi i venti e l cielo e l onde M andava sconosciuto e pellegrino Quand ecco i tuoi ministri i non so donde Per darmi a diveder ch al suo destino Mal chi contrasta e mal chi si nasconde
Petrarca_7,Petrarca_Rvf_7.rtf,Petrarca,La gola e l sonno e l ociose piume Hanno del mondo ogni vertu sbandita Ond e dal corso suo quasi smarrita Nostra natura vinta dal costume Et e si spento ogni benigno lume Del ciel per cui s informa humana vita Che per cosa mirabile s addita Chi vuol far d Helicona nascer fiume Qual vaghezza di lauro qual di mirto Povera e nuda vai Filosofia Dice la turba al vil guadagno intesa Pochi compagni havrai per l altra via Tanto ti prego piu gentile spirto Non lassar la magnanima tua impresa
Petrarca_71,Petrarca_Rvf_71.rtf,Petrarca,Perche la vita e breve E l ingegno paventa a l alta impresa Ne di lui ne di lei molto mi fido Ma spero che fia intesa La dov io bramo e la dove esser deve La doglia mia laqual tacendo i grido Occhi leggiadri dov Amor fa nido A voi rivolgo il mio debile stile Pigro da se ma l gran piacer lo sprona E chi di voi ragiona Tien dal soggetto un habito gentile Che con l ali amorose Levando il parte d ogni pensier vile Con queste alzato vengo a dir hor cose C ho portate nel cor gran tempo ascose Non perch io non m aveggia Quanto mia laude e ngiuriosa a voi Ma contrastar non posso al gran desio Loqual e in me dapoi Ch i vidi quel che pensier non pareggia Non che l agguagli altrui parlar o mio Principio del mio dolce stato rio Altri che voi so ben che non m intende Quando a gli ardenti rai neve divegno Vostro gentile sdegno Forse ch alhor mia indignitade offende O se questa temenza Non temprasse l arsura che m incende Beato venir men che n lor presenza M e piu caro il morir che l viver senza Dunque ch i non mi sfaccia Si frale oggetto a si possente foco Non e proprio valor che me ne scampi Ma la paura un poco Che l sangue vago per le vene agghiaccia Risalda l cor perche piu tempo avampi O poggi o valli o fiumi o selve o campi O testimon de la mia grave vita Quante volte m udiste chiamar morte Ahi dolorosa sorte Lo star mi strugge e l fuggir non m aita Ma se maggior paura Non m affrenasse via corta e spedita Trarrebbe a fin quest aspra pena e dura E la colpa e di tal che non n ha cura Dolor perche mi meni Fuor di camin a dir quel ch i non voglio Sostien ch io vada ove l piacer mi spigne Gia di voi non mi doglio Occhi sopr al mortal corso sereni Ne di lui ch a tal nodo mi distrigne Vedete ben quanti color dipigne Amor sovente in mezzo del mio volto E potrete pensar qual dentro fammi La ove di e notte stammi Adosso col poder c ha in noi raccolto Luci beate e liete Se non che l veder voi stesse v e tolto Ma quante volte a me vi rivolgete Conoscete in altrui quel che voi sete S a voi fosse si nota La divina incredibile bellezza Di ch io ragiono com a chi la mira Misurata allegrezza Non havria l cor pero forse e remota Dal vigor natural che v apre e gira Felice l alma che per voi sospira Lumi del ciel per liquali io ringratio La vita che per altro non m e a grado Oime perche si rado Mi date quel ond io mai non son satio Perche non piu sovente Mirate qual Amor di me fa stratio E perche mi spogliate immantenente Del ben ch adhor adhor l anima sente Dico ch ador adhora Vostra mercede i sento in mezzo l alma Una dolcezza inusitata e nova Laqual ogni altra salma Di noiosi pensier disgombra alhora Si che di mille un sol vi si ritrova Quel tanto a me non piu del viver giova E se questo mio ben durasse alquanto Nullo stato agguagliarsi al mio potrebbe Ma forse altrui farebbe Invido e me superbo l honor tanto Pero lasso conviensi Che l estremo del riso assaglia il pianto E nterrompendo quelli spirti accensi A me ritorni e di me stesso pensi L amoroso pensero Ch alberga dentro in voi mi si discopre Tal che mi trahe del cor ogni altra gioia Onde parole e opre Escon di me si fatte alhor ch i spero Farmi immortal perche la carne moia Fugge al vostro apparire angoscia e noia E nel vostro partir tornano insieme Ma perche la memoria innamorata Chiude lor poi l entrata Di la non vanno dalle parti estreme Onde s alcun bel frutto Nasce di me da voi vien prima il seme Io per me son quasi un terreno asciutto Colto da voi e l pregio e vostro in tutto Canzon tu non m acquieti anzi m infiammi A dir di quel ch a me stesso m invola Pero sia certa di non esser sola
Petrarca_72,Petrarca_Rvf_72.rtf,Petrarca,Gentil mia Donna i veggio Nel mover de vostr occhi un dolce lume Che mi mostra la via ch al ciel conduce E per lungo costume Dentro la dove sol con Amor seggio Quasi visibilmente il cor traluce Questa e la vista ch a ben far m induce E che mi scorge al glorioso fine Questa sola dal vulgo m allontana Ne giamai lingua humana Contar poria quel che le due divine Luci sentir mi fanno E quando l verno sparge le pruine e quando poi ringiovenisce l anno Qual era al tempo del mio primo affanno Io penso se la suso Onde l motor eterno de le stelle Degno mostrar del suo lavoro in terra Son l altr opre si belle Aprasi la prigion ov io son chiuso E che l camino a tal vita mi serra Poi mi rivolgo a la mia usata guerra Ringratiando natura e l di ch io nacqui Che riserbato m hanno a tanto bene E lei ch a tanta spene Alzo il mio cor che nsin alhora io giacqui A me noioso e grave Da quel di inanzi a me medesmo piacqui Empiendo d un pensier alto e soave Quel cor ond hanno i begli occhi la chiave Ne mai stato gioioso Amor o la volubile fortuna Dieder a chi piu fur nel mondo amici Chi nol cangiassi ad una Rivolta d occhi ond ogni mio riposo Vien come ogni arbor vien da sue radici Vaghe faville angeliche beatrici De la mia vita ove l piacer s accende Che dolcemente mi consuma e strugge Come sparisce e fugge Ogni altro lume dove l vostro splende Cosi de lo mio core Quando tanta dolcezza in lui discende Ogni altra cosa ogni pensier va fore E sol ivi con voi rimansi Amore Quanta dolcezza unquanco Fu in cor d aventurosi amanti accolta Tutta in un loco a quel ch i sento e nulla Quando voi alcuna volta Soavemente tra l bel nero e l bianco Volgete il lume in cui Amor si trastulla E credo da le fasce e da la culla Al mio imperfetto a la Fortuna adversa Questo rimedio provedesse il cielo Torto mi face il velo E la man che si spesso s attraversa Fra l mio sommo diletto E gli occhi onde di e notte si rinversa Il gran desio per isfogare il petto Che forma tien dal variato aspetto Perch io veggio e mi spiace Che natural mia dote a me non vale Ne mi fa degno d un si caro sguardo Sforzomi d esser tale Qual a l alta speranza si conface Et al foco gentile ond io tutt ardo S al ben veloce e al contrario tardo Dispregiator di quanto l mondo brama Per solicito studio posso farme Potrebbe forse aitarme Nel benigno giudicio una tal fama Certo il fin de miei pianti Che non altronde il cor doglioso chiama Vien da begli occhi al fin dolce tremanti Ultima speme de cortesi amanti Canzon l una sorella e poco inanzi E l altra sento in quel medesmo albergo Apparecchiarsi ond io piu carta vergo
Petrarca_73,Petrarca_Rvf_73.rtf,Petrarca,Poi che per mio destino A dir mi sforza quell accesa voglia Che m ha sforzato a sospirar mai sempre Amor ch a cio m invoglia Sia la mia scorta e nsegnimi l camino E col desio le mie rime contempre Ma non in guisa che lo cor si stempre Di soverchia dolcezza com io temo Per quel ch i sento ov occhio altrui non giugne Che l dir m infiamma e pugne Ne per mio ingegno ond io pavento e tremo Si come talhor sole Trovo l gran foco de la mente scemo Anzi mi struggo al suon de le parole Pur com io fosse un huom di ghiaccio al sole Nel cominciar credia Trovar parlando al mio ardente desire Qualche breve riposo e qualche triegua Questa speranza ardire Mi porse a ragionar quel ch i sentia Hor m abandona al tempo e si dilegua Ma pur conven che l alta impresa segua Contin ando l amorose notte Si possente e l voler che mi trasporta E la ragione e morta Che tenea l freno e contrastar nol puote Mostrimi almen ch io dica Amor in guisa che se mai percuote Gli orecchi de la dolce mia nemica Non mia ma di pieta la faccia amica Dico se n quella etate Ch al vero honor fur gli animi si accesi L industria d alquanti homini s avolse Per diversi paesi Poggi e onde passando e l honorate Cose cercando e l piu bel fior ne colse Poi che Dio e Natura e Amor volse Locar compitamente ogni virtute In quei bei lumi ond io gioioso vivo Questo e quell altro rivo Non conven ch i trapassi e terra mute A lor sempre ricorro Com a fontana d ogni mia salute E quando a morte desiando corro Sol di lor vista al mio stato soccorro Come a forza di venti Stanco nocchier di notte alza la testa A duo lumi c ha sempre il nostro polo Cosi ne la tempesta Ch i sostegno d Amor gliocchi lucenti Sono il mio segno e l mio conforto solo Lasso ma troppo e piu quel ch io ne nvolo Hor quinci hor quindi com Amor m informa Che quel che vien da gratioso dono E quel poco ch i sono Mi fa di loro una perpetua norma Poi ch io li vidi in prima Senza lor a ben far non mossi un orma Cosi gli ho di me posti in su la cima Che l mio valor per se falso s estima Io non poria giamai Imaginar non che narrar gli effetti Che nel mio cor gli occhi soavi fanno Tutti gli altri diletti Di questa vita ho per minori assai E tutt altre bellezze in dietro vanno Pace tranquilla senz alcuno affanno Simile a quella ch e nel ciel eterna Move da loro inamorato riso Cosi vedess io fiso Com Amor dolcemente gli governa Sol un giorno da presso Senza volger giamai rota superna Ne pensassi d altrui ne di me stesso E l batter gli occhi miei non fosse spesso Lasso che desiando Vo quel ch esser non pote in alcun modo E vivo del desir fuor di speranza Solamente quel nodo Ch Amor circonda a la mia lingua quando L humana vista il troppo lume avanza Fosse disciolto i prenderei baldanza Di dir parole in quel punto si nove Che farian lagrimar chi le ntendesse Ma le ferite impresse Volgon per forza il cor piagato altrove Ond io divento smorto E l sangue si nasconde i non so dove Ne rimango qual era e sommi accorto Che questo e l colpo di che Amor m ha morto Canzone i sento gia stancar la penna Del lungo e del dolce ragionar con lei Ma non di parlar meco i pensier miei
Petrarca_74,Petrarca_Rvf_74.rtf,Petrarca,Io son gia stanco di pensar si come I miei pensieri in voi stanchi non sono E come vita ancor non abandono Per fuggir de sospir si gravi some E com a dir del viso e de le chiome E de begli occhi ond io sempre ragiono Non e mancata homai la lingua e l suono Di e notte chiamando il vostro nome E ch e pie non son fiaccati e lassi A seguir l orme vostre in ogni parte Perdendo inutilmente tanti passi Et onde vien l inchiostro onde le carte Ch i vo empiendo di voi se n cio fallassi Colpa d Amor non gia diffetto d arte
Petrarca_75,Petrarca_Rvf_75.rtf,Petrarca,I begli occhi ond io fui percosso in guisa Ch e medesmi porrian saldar la piaga E non gia virtu d erbe o d arte Maga O di pietra dal mar nostro divisa M hanno la via si d altro amor precisa Ch un sol dolce pensier l anima appaga E se la lingua di seguirlo e vaga La scorta po non ella esser derisa Questi son que begli occhi che l imprese Del mio signor vittoriose fanno In ogni parte e piu sovra l mio fianco Questi son que begliocchi che mi stanno Sempre nel cor con le faville accese Perch io di lor parlando non mi stanco
Petrarca_76,Petrarca_Rvf_76.rtf,Petrarca,Amor con sue promesse lusingando Mi ricondusse a la prigione antica E die le chiavi a quella mia nemica Ch ancor me di me stesso tiene in bando Non me n avidi lasso se non quando Fui in lor forza e hor con gran fatica Chi l credera perche giurando l dica In liberta ritorno sospirando E come vero prigionero afflitto De le catene mie gran parte porto E l cor ne gli occhi e ne la fronte ho scritto Quando sarai del mio colore accorto Dirai S i guardo e giudico ben dritto Questi havea poco andare ad esser morto
Petrarca_77,Petrarca_Rvf_77.rtf,Petrarca,Per mirar Policleto a prova fiso Con gli altri c hebber fama di quell arte Mill anni non vedrian la minor parte De la belta che m have il cor conquiso Ma certo il mio Simon fu in Paradiso Onde questa gentil Donna si parte Ivi la vide e la ritrasse in carte Per far fede qua giu del suo bel viso L opra fu ben di quelle che nel Cielo Si ponno imaginar non qui fra noi Ove le membra fanno a l alma velo Cortesia fe ne la potea far poi Che fu disceso a provar caldo e gielo E del mortal sentiron gli occhi suoi
Petrarca_78,Petrarca_Rvf_78.rtf,Petrarca,Quando giunse a Simon l alto concetto Ch a mio nome li pose in man lo stile S avesse dato a l opera gentile Con la figura voce e d intelletto Di sospir molti mi sgombrava l petto Che cio ch altri ha piu caro a me fan vile Pero che n vista ella si mostra humile Promettendomi pace ne l aspetto Ma poi ch i vengo a ragionar con lei Benignamente assai par che m ascolte Se risponder sapesse a detti miei Pigmalion quanto lodar ti dei De l imagine tua se mille volte N havesti quel ch i sol una vorrei
Petrarca_79,Petrarca_Rvf_79.rtf,Petrarca,S al principio risponde il fine e l mezzo Del quartodecim anno ch io sospiro Piu non mi puo scampar l aura ne l rezzo Si crescer sento l mio ardente desiro Amor con cui pensier mai non han mezzo Sotto l cui giogo giamai non respiro Tal mi governa ch i non son gia mezzo Per gliocchi ch al mio mal si spesso giro Cosi mancando vo di giorno in giorno Si chiusamente ch i sol me n accorgo E quella che guardando il cor mi strugge A pena infin a qui l anima scorgo Ne so quanto fia meco il suo soggiorno Che la morte s appressa e l viver fugge
